block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_69110,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072848
b_69123,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076838
b_69124,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076839
b_69114,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072841
b_69116,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072840
b_69123,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076836
b_69124,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076837
b_69122,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076830
b_69121,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076831
b_69112,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072847
b_69121,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,3_merged_3090848,3076833
b_69112,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072837
b_67113,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069513
b_65806,18257,1,0,TO HAMPTON GRAVOIS TC,111135,2_merged_3090849,3067189
b_69192,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073468
b_69191,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073469
b_69192,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073460
b_69191,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073461
b_69192,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073462
b_69191,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073463
b_69192,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073464
b_69191,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073465
b_69192,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073466
b_69191,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,1_merged_3090847,3073467
a_65362,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090399
a_65362,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090398
b_62580,18248,1,0,TO TELEGRAPH ONLY,111075,1_merged_3090847,3072591
b_62580,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072590
b_62574,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072597
b_62573,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072596
b_62571,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072595
b_62572,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072594
a_65361,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090391
a_65362,18310,1,0,TO CENTRAL WEST END TC,111390,2_merged_3090846,3090390
a_65362,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090393
a_65361,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090392
a_65363,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090395
a_65363,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090394
a_65363,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090397
a_65363,18310,1,1,TO W FLORISSANT,111391,2_merged_3090846,3090396
b_65644,18250,1,1,TO NORTH COUNTY TC,111091,2_merged_3090849,3066204
b_65453,18243,1,1,TO CLAYTON & HIGHLAND TERRACE,111056,3_merged_3090848,3064945
a_69102,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086543
b_67114,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069396
b_65478,18245,1,1,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111062,2_merged_3090849,3065153
b_65713,18254,1,0,TO RIVERVIEW TC VIA FOREST PARK,111113,2_merged_3090849,3066646
b_65345,18236,1,0,TO CIVIC CENTER TC,111034,2_merged_3090849,3064104
b_65282,18242,1,0,TO CLAYTON TC,111050,1_merged_3090847,3064737
b_65362,18226,1,0,TO CENTRAL WEST END TC,111010,3_merged_3090848,3062993
a_62251,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082305
a_62251,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082304
a_65301,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082655
a_65308,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082654
a_65307,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082653
a_62252,18303,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111374,2_merged_3090846,3082300
a_62252,18303,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111374,2_merged_3090846,3082303
a_62252,18303,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111374,2_merged_3090846,3082302
a_62252,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082309
a_62252,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082308
a_65303,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082659
a_65276,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082658
b_65714,18254,1,0,TO RIVERVIEW TC VIA FOREST PARK,111113,2_merged_3090849,3066647
b_65662,18252,1,1,TO RIVERVIEW TC,111105,3_merged_3090848,3066458
b_6563,18219,1,0,GREEN LINE,110983,1_merged_3090847,3061918
b_65101,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062294
b_67101,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069356
a_69107,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086541
b_69102,18281,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111251,1_merged_3090847,3072702
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074476
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074477
a_69122,18338,1,0,MISSOURI AVE- ML KING,111512,2_merged_3090846,3087208
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074475
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074472
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074473
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074470
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074471
b_65813,18257,1,1,TO BROADWAY TAYLOR TC,111137,1_merged_3090847,3067130
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074478
b_69421,18271,1,0,BELLEVILLE-SHILOH-OFALLON - TO OFALLON,111192,1_merged_3090847,3074479
a_67110,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088899
a_67112,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111563,3_merged_3090845,3088898
a_67114,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088897
a_67102,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088896
a_67116,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088895
a_67106,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088894
a_67103,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088893
a_67109,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088892
a_67113,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088891
a_67108,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088890
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,1_merged_3090847,3073144
b_65838,18258,1,0,TO CIVIC CENTER TC,111140,3_merged_3090848,3067409
a_69104,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086547
b_69107,18281,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111251,1_merged_3090847,3072700
b_69247,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,2_merged_3090849,3074652
a_65807,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086029
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,2_merged_3090849,3074650
b_69251,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,2_merged_3090849,3074651
b_69249,18268,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111173,3_merged_3090848,3074656
b_69248,18268,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111173,3_merged_3090848,3074657
b_69241,18268,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER VIA ST. CLAIR SQUARE,111175,3_merged_3090848,3074654
b_69243,18268,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER VIA ST. CLAIR SQUARE,111175,3_merged_3090848,3074655
b_65833,18258,1,0,TO CIVIC CENTER TC,111140,3_merged_3090848,3067408
a_65812,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086021
a_65814,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086022
b_69250,18268,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111173,3_merged_3090848,3074659
b_62392,18239,1,1,TO NORTH HANLEY TC,111041,1_merged_3090847,3064424
a_65812,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086025
a_65814,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086026
a_65813,18330,1,1,TO BROADWAY TAYLOR TC,111490,1_merged_3090844,3086027
a_69106,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086546
b_65655,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066303
b_67115,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069514
b_65345,18236,1,0,TO CIVIC CENTER TC,111034,2_merged_3090849,3064103
b_65653,18251,1,0,TO NORTH HANLEY TC,111096,2_merged_3090849,3066302
a_65803,18295,1,0,TO CENTRAL WEST END TC,111350,3_merged_3090845,3081244
b_65642,18250,1,1,TO NORTH COUNTY TC,111091,1_merged_3090847,3066172
b_65801,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067258
b_65301,18234,1,0,TO ROCK ROAD TC,111028,2_merged_3090849,3063844
b_65103,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067259
a_69101,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086545
b_65475,18245,1,1,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111062,3_merged_3090848,3065230
b_65802,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067257
b_65712,18254,1,0,TO RIVERVIEW TC VIA FOREST PARK,111113,2_merged_3090849,3066640
b_65101,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067254
b_65804,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067255
b_65111,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067252
a_69105,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086544
b_65808,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067250
b_65711,18254,1,0,TO RIVERVIEW TC VIA FOREST PARK,111113,2_merged_3090849,3066641
b_65809,18257,1,0,TO HAMPTON GRAVOIS TC,111135,3_merged_3090848,3067251
b_65271,18231,1,0,TO ROCK ROAD TC,111023,1_merged_3090847,3063447
b_65152,18224,1,0,TO CENTRAL WEST END TC,111003,3_merged_3090848,3062717
b_62421,18241,1,1,TO WILDWOOD,111047,3_merged_3090848,3064726
a_65345,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083016
a_65345,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083017
a_65343,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083014
a_69103,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086535
a_65343,18309,1,0,TO CIVIC CENTER TC,111388,2_merged_3090846,3083012
a_65344,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083013
a_69105,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086530
a_69101,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086531
a_65341,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083018
a_65342,18309,1,1,TO RIVERVIEW TC,111389,2_merged_3090846,3083019
a_69248,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111528,3_merged_3090845,3087953
a_69249,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111523,1_merged_3090844,3087776
a_69249,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,1_merged_3090844,3087775
a_69247,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,1_merged_3090844,3087774
a_69248,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111528,3_merged_3090845,3087957
a_69250,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,1_merged_3090844,3087772
a_69248,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,1_merged_3090844,3087771
a_69249,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,1_merged_3090844,3087770
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088790
a_67106,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088791
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088792
a_69247,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111528,3_merged_3090845,3087958
a_67112,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088794
a_65102,18295,1,0,TO CENTRAL WEST END TC,111350,2_merged_3090846,3090425
a_69250,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111523,1_merged_3090844,3087779
a_69248,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER,111523,1_merged_3090844,3087778
b_69106,18281,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111251,1_merged_3090847,3072705
a_69241,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111530,1_merged_3090844,3087828
b_67116,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,1_merged_3090847,3069429
b_67102,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069428
b_67109,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069427
b_67103,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,1_merged_3090847,3069426
b_67113,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069425
b_67109,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069424
b_67114,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069423
b_67113,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069422
b_67109,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069421
b_67111,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069420
a_65599,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084970
a_65600,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084971
a_65598,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084972
a_65591,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084973
a_65592,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084974
a_65596,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084975
a_65591,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084976
a_65594,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084977
a_65591,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084978
a_65592,18322,1,1,TO NORTH COUNTY TC,111434,2_merged_3090846,3084979
b_67115,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,2_merged_3090849,3069770
b_62531,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065423
a_69245,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111530,1_merged_3090844,3087822
b_62529,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065482
b_65641,18250,1,1,TO NORTH COUNTY TC,111091,1_merged_3090847,3066173
b_62524,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065421
b_67102,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069414
b_65343,18236,1,1,TO RIVERVIEW TC,111035,1_merged_3090847,3064094
b_62522,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065420
b_65451,18243,1,0,TO CENTRAL WEST END TC,111054,1_merged_3090847,3064840
b_65344,18236,1,1,TO RIVERVIEW TC,111035,1_merged_3090847,3064097
a_69107,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086548
b_65809,18257,1,1,TO BROADWAY TAYLOR TC,111137,3_merged_3090848,3067321
b_62530,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065427
b_65343,18236,1,1,TO RIVERVIEW TC,111035,1_merged_3090847,3064096
b_62534,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065426
b_65344,18236,1,1,TO RIVERVIEW TC,111035,1_merged_3090847,3064099
a_65801,18295,1,1,TO HAMPTON GRAVOIS TC,111352,2_merged_3090846,3090429
b_65343,18236,1,1,TO RIVERVIEW TC,111035,1_merged_3090847,3064098
a_65805,18295,1,1,TO HAMPTON GRAVOIS TC,111352,2_merged_3090846,3090428
b_67103,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069415
a_67111,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,1_merged_3090844,3088444
a_65104,18295,1,1,TO HAMPTON GRAVOIS TC,111352,1_merged_3090844,3081125
a_67112,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,1_merged_3090844,3088445
b_65492,18246,1,0,TO ROCK ROAD TC,111066,1_merged_3090847,3065263
b_69123,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,1_merged_3090847,3073021
a_67110,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,1_merged_3090844,3088446
a_67107,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,1_merged_3090844,3088447
b_65153,18224,1,1,TO W FLORISSANT,111004,2_merged_3090849,3062710
a_67104,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111567,1_merged_3090844,3088440
b_67111,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069412
a_67103,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111563,1_merged_3090844,3088441
b_65453,18243,1,0,TO CENTRAL WEST END TC,111054,1_merged_3090847,3064846
a_67101,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111567,1_merged_3090844,3088442
a_67103,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,1_merged_3090844,3088443
a_69141,18336,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111508,2_merged_3090846,3087007
b_67115,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069413
a_65106,18295,1,1,TO HAMPTON GRAVOIS TC,111352,1_merged_3090844,3081127
b_69124,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3076688
a_67106,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,1_merged_3090844,3088242
a_67109,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,1_merged_3090844,3088243
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,2_merged_3090846,3088536
a_67108,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,1_merged_3090844,3088241
a_67112,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,1_merged_3090844,3088246
a_67115,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,1_merged_3090844,3088247
a_67108,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,2_merged_3090846,3088532
a_67109,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,2_merged_3090846,3088533
a_67108,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,1_merged_3090844,3088248
a_67103,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,1_merged_3090844,3088249
a_67112,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,2_merged_3090846,3088538
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,2_merged_3090846,3088539
a_65813,18330,1,0,TO HAMPTON GRAVOIS TC,111488,1_merged_3090844,3085977
a_65275,18307,1,1,TO DE PAUL HOSP,111383,3_merged_3090845,3082828
a_65304,18307,1,1,TO DE PAUL HOSP,111383,3_merged_3090845,3082829
b_69173,18286,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111268,2_merged_3090849,3073707
a_65605,18351,1,1,HALLS FERRY EXPRESS,111580,3_merged_3090845,3089240
a_65442,18305,1,1,TO FEE FEE & WESTPORT,111380,1_merged_3090844,3082530
a_65303,18307,1,1,TO DE PAUL HOSP,111383,3_merged_3090845,3082827
b_65831,18258,1,1,TO CLAYTON TC,111141,1_merged_3090847,3067351
b_65151,18224,1,0,TO CENTRAL WEST END TC,111003,2_merged_3090849,3062686
a_65605,18351,1,1,HALLS FERRY EXPRESS,111580,3_merged_3090845,3089242
a_62571,18321,1,0,TO SO COUNTY MALL,111426,3_merged_3090845,3084798
a_62573,18321,1,0,TO SO COUNTY MALL,111426,3_merged_3090845,3084799
a_62140,18296,1,0,TO CIVIC CENTER TC,111354,1_merged_3090844,3081328
a_62141,18296,1,0,TO CIVIC CENTER TC,111354,1_merged_3090844,3081329
a_62577,18321,1,1,TO CIVIC CENTER TC,111428,2_merged_3090846,3084794
a_62578,18321,1,1,TO CIVIC CENTER TC,111428,2_merged_3090846,3084795
a_62139,18296,1,0,TO CIVIC CENTER TC,111354,1_merged_3090844,3081324
a_62572,18321,1,0,TO SO COUNTY MALL,111426,3_merged_3090845,3084797
a_62575,18321,1,1,TO CIVIC CENTER TC,111428,2_merged_3090846,3084790
a_62575,18321,1,1,TO CIVIC CENTER TC,111428,2_merged_3090846,3084791
a_62143,18296,1,0,TO CIVIC CENTER TC,111354,1_merged_3090844,3081320
a_62578,18321,1,1,TO CIVIC CENTER TC,111428,2_merged_3090846,3084793
a_65807,18330,1,0,TO HAMPTON GRAVOIS TC,111488,1_merged_3090844,3086015
b_65831,18258,1,1,TO CLAYTON TC,111141,1_merged_3090847,3067355
a_69103,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086542
b_65832,18258,1,1,TO CLAYTON TC,111141,1_merged_3090847,3067354
a_65345,18309,1,1,TO RIVERVIEW TC,111389,3_merged_3090845,3083061
b_62536,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065508
b_65153,18224,1,0,TO CENTRAL WEST END TC,111003,2_merged_3090849,3062683
b_6518,18217,1,0,TO BRENTWOOD I-64 TC,110969,2_merged_3090849,3061661
a_65341,18309,1,1,TO RIVERVIEW TC,111389,3_merged_3090845,3083060
b_69174,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073679
b_69173,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073678
b_69174,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073675
a_65361,18310,1,0,TO CENTRAL WEST END TC,111390,1_merged_3090844,3083067
b_69224,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073677
b_69223,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073676
b_69172,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073671
b_69171,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073670
b_69221,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,2_merged_3090849,3073673
