stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.576559,1,,-90.232791,6463,NEAR SIDE BROADWAY @ OSCEOLA SB,BROADWAY @ OSCEOLA SB,0,6463
38.656713,2,,-90.207862,6358,NEAR SIDE 25TH STREET @ NATURAL BRIDGE NB,25TH STREET @ NATURAL BRIDGE NB,0,6358
38.784419,2,,-90.235237,5509,FAR SIDE BENHAM @ ROUNTREE SB,BENHAM @ ROUNTREE SB,0,5509
38.703185,1,,-90.246164,3552,NEAR SIDE WEST FLORISSANT @ ROBIN NB,WEST FLORISSANT @ ROBIN NB,0,3552
38.606253,2,,-90.375454,4987,FAR SIDE MANCHESTER @ ODAY WB,MANCHESTER @ ODAY WB,0,4987
38.518641,2,,-89.945856,11111,FAR SIDE CARLYLE @ WEST WB,CARLYLE @ WEST WB,0,11111
38.519222,2,,-89.942502,11110,NEAR SIDE CARLYLE @ LINCOLNSHIRE WB,CARLYLE @ LINCOLNSHIRE WB,0,11110
38.517759,2,,-89.950578,11113,NEAR SIDE CARLYLE @ EAST HIGH SCHOOL REAR ENTRANCE WB,CARLYLE @ EAST HIGH SCHOOL REAR ENTRANCE WB,0,11113
38.630289,1,,-90.187983,14472,NEAR SIDE BROADWAY @ WASHINGTON SB,BROADWAY @ WASHINGTON SB,0,14472
38.516264,2,,-89.952328,11114,MID-BLOCK DENVERSHIRE @ SHERWIN WILLIAMS ENTRANCE SB,DENVERSHIRE @ SHERWIN WILLIAMS ENTRANCE SB,0,11114
38.578768,1,,-90.327836,8710,FAR SIDE WATSON @ TRIANON PARKWAY WB,WATSON @ TRIANON PARKWAY WB,0,8710
38.576216,2,,-90.330129,8711,MID-BLOCK 7601 WATSON WB,7601 WATSON WB,0,8711
38.681933,1,,-90.307455,7199,MID-BLOCK FERGUSON @ BAERVELDT PARK SB,FERGUSON @ BAERVELDT PARK SB,0,7199
38.685409,1,,-90.305558,7198,FAR SIDE FERGUSON @ SAINT CHARLES ROCK ROAD SB,FERGUSON @ SAINT CHARLES ROCK ROAD SB,0,7198
38.570693,2,,-90.336392,8714,NEAR SIDE WATSON @ WIMBLEDON WB,WATSON @ WIMBLEDON WB,0,8714
38.569521,2,,-90.337941,8715,NEAR SIDE WATSON @ PEMBROKE WB,WATSON @ PEMBROKE WB,0,8715
38.568106,1,,-90.340397,8716,FAR SIDE WATSON @ LACLEDE STATION ROAD WB,WATSON @ LACLEDE STATION ROAD WB,0,8716
38.567273,2,,-90.344645,8717,FAR SIDE WATSON @ CULVERHILL WB,WATSON @ CULVERHILL WB,0,8717
38.690469,1,,-90.313704,7193,FAR SIDE ST. CHARLES ROCK ROAD @ AUSTIN EB,ST. CHARLES ROCK ROAD @ AUSTIN EB,0,7193
38.692748,1,,-90.316954,7192,FAR SIDE ST. CHARLES ROCK ROAD @ NORMANDY EB,ST. CHARLES ROCK ROAD @ NORMANDY EB,0,7192
38.697325,2,,-90.32538,7190,FAR SIDE ST. CHARLES ROCK ROAD @ CARSON EB,ST. CHARLES ROCK ROAD @ CARSON EB,0,7190
38.687956,2,,-90.309513,7195,FAR SIDE ST. CHARLES ROCK ROAD @ 74TH STREET EB,ST. CHARLES ROCK ROAD @ 74TH STREET EB,0,7195
38.552719,2,,-90.038687,12112,MID-BLOCK 6206 MAIN SB,6206 MAIN SB,0,12112
38.597679,2,,-90.064715,15313,NEAR SIDE MARYBELL @ 81ST STREET WB,MARYBELL @ 81ST STREET WB,0,15313
38.580145,1,,-90.237911,4012,NEAR SIDE MERAMEC @ MINNESOTA EB,MERAMEC @ MINNESOTA EB,0,4012
38.590403,1,,-90.244049,9028,FAR SIDE GRAND @ WINNEBAGO NB,GRAND @ WINNEBAGO NB,0,9028
38.710114,1,,-90.230437,6403,FAR SIDE BROADWAY @ BITTNER SB,BROADWAY @ BITTNER SB,0,6403
38.654471,1,,-90.247044,13849,NEAR SIDE PAGE @ NEWSTEAD EB,PAGE @ NEWSTEAD EB,0,13849
38.572044,2,,-90.234866,6465,FAR SIDE BROADWAY @ MOUNT PLEASANT SB,BROADWAY @ MOUNT PLEASANT SB,0,6465
38.596621,2,,-90.062599,15311,FAR SIDE MARYBELL @ 83RD STREET WB,MARYBELL @ 83RD STREET WB,0,15311
38.627164,1,,-90.256874,8538,NEAR SIDE TOWER GROVE @ MANCHESTER SB,TOWER GROVE @ MANCHESTER SB,0,8538
38.652138,1,,-90.252041,8028,NEAR SIDE TAYLOR @ BELLE PLACE NB,TAYLOR @ BELLE PLACE NB,0,8028
38.712693,1,,-90.230366,6401,NEAR SIDE BROADWAY @ HALLS FERRY SB,BROADWAY @ HALLS FERRY SB,0,6401
38.615706,2,,-90.127524,12828,FAR SIDE 25TH STREET @ STATE SB,25TH STREET @ STATE SB,0,12828
38.614339,2,,-90.128349,12829,FAR SIDE 25TH STREET @ HENRIETTA SB,25TH STREET @ HENRIETTA SB,0,12829
38.579898,2,,-89.937023,15298,MID-BLOCK 1246 CENTRAL PARK NB,1246 CENTRAL PARK NB,0,15298
38.584947,2,,-89.940057,15299,MID-BLOCK CENTRAL PARK @ MENARDS NB,CENTRAL PARK @ MENARDS NB,0,15299
38.643248,2,,-90.257628,8022,NEAR SIDE TAYLOR @ MARYLAND NB,TAYLOR @ MARYLAND NB,0,8022
38.645124,2,,-90.257039,8023,NEAR SIDE TAYLOR @ PERSHING NB,TAYLOR @ PERSHING NB,0,8023
38.640793,2,,-90.258444,8020,NEAR SIDE TAYLOR @ WEST PINE NB,TAYLOR @ WEST PINE NB,0,8020
38.642232,1,,-90.257983,8021,NEAR SIDE TAYLOR @ LINDELL NB,TAYLOR @ LINDELL NB,0,8021
38.649476,2,,-90.254003,8026,FAR SIDE TAYLOR @ WASHINGTON NB,TAYLOR @ WASHINGTON NB,0,8026
38.650533,2,,-90.253181,8027,FAR SIDE TAYLOR @ DELMAR NB,TAYLOR @ DELMAR NB,0,8027
38.646534,2,,-90.25611,8024,FAR SIDE TAYLOR @ MCPHERSON NB,TAYLOR @ MCPHERSON NB,0,8024
38.648344,1,,-90.254811,8025,FAR SIDE TAYLOR @ OLIVE NB,TAYLOR @ OLIVE NB,0,8025
38.591556,1,,-90.321531,2799,NEAR SIDE MURDOCH CUT OFF @ DEVONSHIRE WB,MURDOCH CUT OFF @ DEVONSHIRE WB,0,2799
38.576605,2,,-90.23247,6569,FAR SIDE BROADWAY @ OSCEOLA NB,BROADWAY @ OSCEOLA NB,0,6569
38.572165,2,,-90.234599,6568,NEAR SIDE BROADWAY @ MOUNT PLEASANT NB,BROADWAY @ MOUNT PLEASANT NB,0,6568
38.680788,2,,-90.474805,3048,FAR SIDE OLIVE @ FERN RIDGE PARKWAY WB,OLIVE @ FERN RIDGE PARKWAY WB,0,3048
38.558756,1,,-90.244753,6565,NEAR SIDE BROADWAY @ FILLMORE NB,BROADWAY @ FILLMORE NB,0,6565
38.524472,2,,-90.358419,5610,NEAR SIDE LINDBERGH @ CONCORD VILLAGE SB,LINDBERGH @ CONCORD VILLAGE SB,0,5610
38.56007,1,,-90.243187,6566,NEAR SIDE BROADWAY @ DOVER NB,BROADWAY @ DOVER NB,0,6566
38.656454,2,,-90.297327,15051,FAR SIDE ENRIGHT @ ROSEDALE WB,ENRIGHT @ ROSEDALE WB,0,15051
38.556027,1,,-90.248077,6562,NEAR SIDE BROADWAY @ HOLLY HILLS NB,BROADWAY @ HOLLY HILLS NB,0,6562
38.511486,2,,-90.291397,414,FAR SIDE TELEGRAPH @ KINGSTON SB,TELEGRAPH @ KINGSTON SB,0,414
38.73041,1,,-90.404688,5717,NEAR SIDE LINDBERGH @ OLD ST. CHARLES NB,LINDBERGH @ OLD ST. CHARLES NB,0,5717
38.540046,1,,-90.265932,412,,CATALAN TRANSIT CENTER,0,412
38.610565,2,,-90.153587,12573,NEAR SIDE BOND @ 16TH STREET EB,BOND @ 16TH STREET EB,0,12573
38.642315,2,,-89.985367,15591,FAR SIDE ILLINOIS @ PERRY PLACE NB,ILLINOIS @ PERRY PLACE NB,0,15591
38.602657,2,,-90.074713,15319,NEAR SIDE MARYBELL @ 71ST STREET WB,MARYBELL @ 71ST STREET WB,0,15319
38.685532,1,,-90.343988,2587,NEAR SIDE PAGE @ CRYSTAL INDUSTRIAL COURT EB,PAGE @ CRYSTAL INDUSTRIAL COURT EB,0,2587
38.658443,1,,-90.249632,7116,FAR SIDE DR ML KING @ DEER EB,DR ML KING @ DEER EB,0,7116
38.724255,2,,-90.406639,5714,NEAR SIDE LINDBERGH @ GRABEN NB,LINDBERGH @ GRABEN NB,0,5714
38.744487,1,,-90.279095,3581,NEAR SIDE WEST FLORISSANT @ KAPPEL NB,WEST FLORISSANT @ KAPPEL NB,0,3581
38.607019,2,,-90.149396,12576,NEAR SIDE BOND @ 19TH STREET EB,BOND @ 19TH STREET EB,0,12576
38.660367,1,,-90.253979,7114,NEAR SIDE DR ML KING @ MARCUS EB,DR ML KING @ MARCUS EB,0,7114
38.705276,1,,-90.305305,9157,,UMSL SOUTH TRANSIT CENTER,0,9157
38.593363,1,,-90.225737,3829,FAR SIDE CHEROKEE @ JEFFERSON WB,CHEROKEE @ JEFFERSON WB,0,3829
38.711926,1,,-90.40838,5712,FAR SIDE LINDBERGH @ ADIE NB,LINDBERGH @ ADIE NB,0,5712
38.639646,2,,-90.022201,11569,FAR SIDE MAIN @ REYNOLDS SB,MAIN @ REYNOLDS SB,0,11569
38.706493,1,,-90.303311,9156,FAR SIDE NATURAL BRIDGE @ MARIETTA WB,NATURAL BRIDGE @ MARIETTA WB,0,9156
38.750187,1,,-90.279797,3582,FAR SIDE WEST FLORISSANT @ CHAMBERS NB,WEST FLORISSANT @ CHAMBERS NB,0,3582
38.708106,2,,-90.408698,5710,NEAR SIDE LINDBERGH @ MIDLAND RAMP NB,LINDBERGH @ MIDLAND RAMP NB,0,5710
38.635059,2,,-90.027048,11564,NEAR SIDE MAIN @ WASHINGTON NB,MAIN @ WASHINGTON NB,0,11564
38.675744,2,,-90.462838,3043,FAR SIDE OLIVE @ ROSS WB,OLIVE @ ROSS WB,0,3043
38.599122,2,,-90.419565,5006,MID-BLOCK MANCHESTER @ KIRKWOOD MIDDLE SCHOOL WB,MANCHESTER @ KIRKWOOD MIDDLE SCHOOL WB,0,5006
38.588529,1,,-90.246555,8803,FAR SIDE CHIPPEWA @ GILES EB,CHIPPEWA @ GILES EB,0,8803
38.559035,2,,-90.376665,15765,FAR SIDE WATSON @ PARK CRESTWOOD WB,WATSON @ PARK CRESTWOOD WB,0,15765
38.672781,1,,-90.243765,9258,FAR SIDE NATURAL BRIDGE @ MARCUS EB,NATURAL BRIDGE @ MARCUS EB,0,9258
38.619363,1,,-90.238746,4129,NEAR SIDE GRAND @ PARK NB,GRAND @ PARK NB,0,4129
38.521688,2,,-89.98007,11366,FAR SIDE DOUGLAS @ LEBANON SB,DOUGLAS @ LEBANON SB,0,11366
38.678697,2,,-90.469753,3045,NEAR SIDE OLIVE @ KRAM WB,OLIVE @ KRAM WB,0,3045
38.672109,1,,-90.242083,9259,FAR SIDE NATURAL BRIDGE @ CORA EB,NATURAL BRIDGE @ CORA EB,0,9259
38.67746,2,,-90.466841,3044,MID-BLOCK OLIVE @ HERITAGE PLACE WB,OLIVE @ HERITAGE PLACE WB,0,3044
38.71167,1,,-90.230507,6402,NEAR SIDE BROADWAY @ BADEN SB,BROADWAY @ BADEN SB,0,6402
38.588671,2,,-89.928306,10827,FAR SIDE WEST US-50 @ GREEN MOUNT EB,WEST US-50 @ GREEN MOUNT EB,0,10827
38.590957,2,,-89.910764,14263,NEAR SIDE LINCOLN @ 2ND STREET NB,LINCOLN @ 2ND STREET NB,0,14263
38.600851,2,,-89.990236,14253,MID-BLOCK 100 LUDWIG EB,100 LUDWIG EB,0,14253
38.764836,2,,-90.314168,5835,FAR SIDE NORTH FLORISSANT @ GRETHER SB,NORTH FLORISSANT @ GRETHER SB,0,5835
38.676042,1,,-90.251339,9255,FAR SIDE NATURAL BRIDGE @ KINGSHIGHWAY EB,NATURAL BRIDGE @ KINGSHIGHWAY EB,0,9255
38.641858,1,,-90.223875,16129,NEAR SIDE COMPTON @ SCHOOL NB,COMPTON @ SCHOOL NB,0,16129
38.642289,1,,-90.224042,16128,NEAR SIDE COMPTON @ SCHOOL SB,COMPTON @ SCHOOL SB,0,16128
38.62285,2,,-90.336179,16127,MID-BLOCK 1271 STRASSNER WB,1271 STRASSNER WB,0,16127
38.749359,2,,-90.223483,16123,FAR SIDE CHAMBERS @ BELLEFONTAINE EB,CHAMBERS @ BELLEFONTAINE EB,0,16123
38.587514,1,,-90.238181,8807,FAR SIDE CHIPPEWA @ COMPTON EB,CHIPPEWA @ COMPTON EB,0,8807
38.648128,1,,-90.240457,6178,NEAR SIDE SARAH @ CD BANKS NB,SARAH @ CD BANKS NB,0,6178
38.629102,2,,-90.131618,12728,FAR SIDE 18TH STREET @ WINSTANLEY NB,18TH STREET @ WINSTANLEY NB,0,12728
38.628191,2,,-90.132489,12727,NEAR SIDE 18TH STREET @ EXCHANGE NB,18TH STREET @ EXCHANGE NB,0,12727
38.647241,1,,-90.241089,6177,NEAR SIDE SARAH @ WEST BELLE PLACE NB,SARAH @ WEST BELLE PLACE NB,0,6177
38.626139,2,,-90.13408,12725,NEAR SIDE 18TH STREET @ PARSON NB,18TH STREET @ PARSON NB,0,12725
38.645588,2,,-90.242241,6175,FAR SIDE SARAH @ DELMAR NB,SARAH @ DELMAR NB,0,6175
38.643177,2,,-90.243908,6173,NEAR SIDE SARAH @ OLIVE NB,SARAH @ OLIVE NB,0,6173
38.640222,1,,-90.245604,6170,FAR SIDE SARAH @ LINDELL NB,SARAH @ LINDELL NB,0,6170
38.641341,1,,-90.245209,6171,NEAR SIDE SARAH @ MCPHERSON NB,SARAH @ MCPHERSON NB,0,6171
38.671784,1,,-90.279485,7406,NEAR SIDE GOODFELLOW @ DR ML KING NB,GOODFELLOW @ DR ML KING NB,0,7406
38.721612,1,,-90.239639,6778,NEAR SIDE HALLS FERRY @ HOWELL SB,HALLS FERRY @ HOWELL SB,0,6778
38.580886,2,,-89.882656,10988,NEAR SIDE EAST US-50 @ LAKEPOINTE CENTRE EB,EAST US-50 @ LAKEPOINTE CENTRE EB,0,10988
38.58184,2,,-89.896306,10985,MID-BLOCK 904 EAST US-50 EB,904 EAST US-50 EB,0,10985
38.586546,2,,-89.911041,10984,NEAR SIDE LINCOLN @ 7TH STREET NB,LINCOLN @ 7TH STREET NB,0,10984
38.730639,1,,-90.235546,6776,NEAR SIDE JENNINGS STATION ROAD @ ASTORIA WB,JENNINGS STATION ROAD @ ASTORIA WB,0,6776
38.623407,1,,-90.194543,13662,,STADIUM METROLINK STATION,0,13662
38.737098,2,,-90.226348,6770,FAR SIDE BELLEFONTAINE @ ST. CYR SB,BELLEFONTAINE @ ST. CYR SB,0,6770
38.733552,2,,-90.227256,6771,FAR SIDE BELLEFONTAINE @ TEURVILLE SB,BELLEFONTAINE @ TEURVILLE SB,0,6771
38.731085,2,,-90.227913,6772,NEAR SIDE BELLEFONTAINE @ FONTAINE PLACE SB,BELLEFONTAINE @ FONTAINE PLACE SB,0,6772
38.730727,2,,-90.23211,6773,NEAR SIDE JENNINGS STATION ROAD @ HOPEDALE WB,JENNINGS STATION ROAD @ HOPEDALE WB,0,6773
38.76767,2,,-90.335995,5872,NEAR SIDE NORTH HANLEY @ LATTY SB,NORTH HANLEY @ LATTY SB,0,5872
38.629485,1,,-90.296536,5375,NEAR SIDE CLAYTON @ LOUISVILLE WB,CLAYTON @ LOUISVILLE WB,0,5375
38.734415,2,,-90.330564,16405,NEAR SIDE NORTH HANLEY @ IRVINGTON SB,NORTH HANLEY @ IRVINGTON SB,0,16405
38.654755,2,,-90.443401,15893,FAR SIDE NEW BALLAS @ LADUE SB,NEW BALLAS @ LADUE SB,0,15893
38.753305,2,,-90.334985,5877,NEAR SIDE NORTH HANLEY @ JO COURT SB,NORTH HANLEY @ JO COURT SB,0,5877
38.761603,2,,-90.337242,5875,FAR SIDE NORTH HANLEY @ FROST SB,NORTH HANLEY @ FROST SB,0,5875
38.594757,2,,-90.301398,2792,FAR SIDE WATSON @ LINDENWOOD PLACE SB,WATSON @ LINDENWOOD PLACE SB,0,2792
38.749217,1,,-90.335089,5878,FAR SIDE NORTH HANLEY @ AIRPORT SB,NORTH HANLEY @ AIRPORT SB,0,5878
38.746944,1,,-90.334912,5879,NEAR SIDE NORTH HANLEY @ STELLA SB,NORTH HANLEY @ STELLA SB,0,5879
38.706827,1,,-90.249599,3759,NEAR SIDE WEST FLORISSANT @ RIVERVIEW SB,WEST FLORISSANT @ RIVERVIEW SB,0,3759
38.708891,1,,-90.251411,3758,NEAR SIDE WEST FLORISSANT @ PARK SB,WEST FLORISSANT @ PARK SB,0,3758
38.715978,1,,-90.25907,3751,FAR SIDE WEST FLORISSANT @ HELEN SB,WEST FLORISSANT @ HELEN SB,0,3751
38.717288,1,,-90.260975,3750,FAR SIDE WEST FLORISSANT @ JENNINGS STATION ROAD SB,WEST FLORISSANT @ JENNINGS STATION ROAD SB,0,3750
38.713753,1,,-90.255901,3753,NEAR SIDE WEST FLORISSANT @ ACME SB,WEST FLORISSANT @ ACME SB,0,3753
38.714955,1,,-90.257593,3752,FAR SIDE WEST FLORISSANT @ HAMILTON SB,WEST FLORISSANT @ HAMILTON SB,0,3752
38.71266,1,,-90.254711,3754,FAR SIDE WEST FLORISSANT @ GOODFELLOW SB,WEST FLORISSANT @ GOODFELLOW SB,0,3754
38.710382,1,,-90.252715,3756,FAR SIDE WEST FLORISSANT @ MIMIKA SB,WEST FLORISSANT @ MIMIKA SB,0,3756
38.751063,1,,-90.245811,4632,NEAR SIDE CHAMBERS @ DUKE EB,CHAMBERS @ DUKE EB,0,4632
38.631099,1,,-90.1968,13520,FAR SIDE TUCKER @ ST. CHARLES NB,TUCKER @ ST. CHARLES NB,0,13520
38.750348,1,,-90.234906,4637,NEAR SIDE CHAMBERS @ NORTHAMPTON EB,CHAMBERS @ NORTHAMPTON EB,0,4637
38.750651,1,,-90.237936,4635,NEAR SIDE CHAMBERS @ NORBRIDGE EB,CHAMBERS @ NORBRIDGE EB,0,4635
38.750989,1,,-90.240928,4634,FAR SIDE CHAMBERS @ GARDNER EB,CHAMBERS @ GARDNER EB,0,4634
38.676751,1,,-90.662094,16231,MID-BLOCK ST LOUIS PREMIUM OUTLETS,ST LOUIS PREMIUM OUTLETS,0,16231
38.576639,1,,-90.275983,7590,FAR SIDE GRAVOIS @ CHRISTY WB,GRAVOIS @ CHRISTY WB,0,7590
38.750004,2,,-90.231918,4639,NEAR SIDE CHAMBERS @ COBURG LANDS EB,CHAMBERS @ COBURG LANDS EB,0,4639
38.592435,2,,-89.916311,11878,FAR SIDE STATE @ CHARLES EB,STATE @ CHARLES EB,0,11878
38.640084,2,,-90.190828,2200,FAR SIDE 10TH STREET @ CASS SB,10TH STREET @ CASS SB,0,2200
38.587886,2,,-89.902474,12038,FAR SIDE SMILEY @ 5TH STREET NB,SMILEY @ 5TH STREET NB,0,12038
38.588609,2,,-89.910981,10982,NEAR SIDE LINCOLN @ 5TH STREET NB,LINCOLN @ 5TH STREET NB,0,10982
38.673321,2,,-90.25961,7229,FAR SIDE ST. LOUIS @ NORWOOD EB,ST. LOUIS @ NORWOOD EB,0,7229
38.582587,2,,-89.910957,12033,FAR SIDE LINCOLN @ HARVARD NB,LINCOLN @ HARVARD NB,0,12033
38.580268,2,,-89.910986,12032,FAR SIDE LINCOLN @ WESTMINSTER NB,LINCOLN @ WESTMINSTER NB,0,12032
38.577989,2,,-89.91073,12030,FAR SIDE LINCOLN @ DARTMOUTH NB,LINCOLN @ DARTMOUTH NB,0,12030
38.584536,2,,-89.904086,12037,NEAR SIDE EAST US-50 @ SOUTHVIEW EB,EAST US-50 @ SOUTHVIEW EB,0,12037
38.584739,2,,-89.906085,12036,NEAR SIDE EAST US-50 @ PARK ENTRANCE PLACE EB,EAST US-50 @ PARK ENTRANCE PLACE EB,0,12036
38.774366,1,,-90.271146,6689,FAR SIDE NEW HALLS FERRY @ NETHERTON NB,NEW HALLS FERRY @ NETHERTON NB,0,6689
38.755752,1,,-90.348666,5725,NEAR SIDE MCDONNELL @ GATE 102 BOEING NB,MCDONNELL @ GATE 102 BOEING NB,0,5725
38.650701,1,,-90.224304,4059,NEAR SIDE GRAND @ GARFIELD SB,GRAND @ GARFIELD SB,0,4059
38.600554,2,,-90.070466,15316,FAR SIDE MARYBELL @ 76TH STREET WB,MARYBELL @ 76TH STREET WB,0,15316
38.637411,1,,-90.255499,5464,FAR SIDE FOREST PARK @ NEWSTEAD EB,FOREST PARK @ NEWSTEAD EB,0,5464
38.669964,2,,-89.986223,11589,NEAR SIDE MAIN @ CENTER EB,MAIN @ CENTER EB,0,11589
38.676219,1,,-90.31289,2428,FAR SIDE PAGE @ MILFORD WB,PAGE @ MILFORD WB,0,2428
38.677364,2,,-90.315711,2429,FAR SIDE PAGE @ PENNSYLVANIA WB,PAGE @ PENNSYLVANIA WB,0,2429
38.597589,1,,-90.208626,9509,FAR SIDE BROADWAY @ DORCAS NB,BROADWAY @ DORCAS NB,0,9509
38.685007,1,,-90.280706,8390,FAR SIDE KIENLEN @ ST. LOUIS NB,KIENLEN @ ST. LOUIS NB,0,8390
38.690475,1,,-90.248034,6270,FAR SIDE LILLIAN @ UNION NB,LILLIAN @ UNION NB,0,6270
38.671312,2,,-90.293992,2420,FAR SIDE STEPHEN JONES @ PAGE SB,STEPHEN JONES @ PAGE SB,0,2420
38.596964,1,,-90.217368,9503,FAR SIDE ARSENAL @ LEMP EB,ARSENAL @ LEMP EB,0,9503
38.668933,1,,-90.294632,2422,NEAR SIDE STEPHEN JONES @ PLYMOUTH SB,STEPHEN JONES @ PLYMOUTH SB,0,2422
38.668969,1,,-90.298993,2424,,WELLSTON TRANSIT CENTER WB,0,2424
38.66916,1,,-90.301846,2425,NEAR SIDE PLYMOUTH @ SUTTER WB,PLYMOUTH @ SUTTER WB,0,2425
38.671118,1,,-90.301594,2426,NEAR SIDE SUTTER @ JOSEPH NB,SUTTER @ JOSEPH NB,0,2426
38.6758,1,,-90.287524,13298,FAR SIDE KIENLEN @ DR ML KING SB,KIENLEN @ DR ML KING SB,0,13298
38.610017,2,,-90.0577,16344,MID-BLOCK 12 TUCKER,12 TUCKER,0,16344
38.531831,2,,-90.036122,16347,FAR SIDE FRANK SCOTT @ HICKORY MANOR SB,FRANK SCOTT @ HICKORY MANOR SB,0,16347
38.633107,2,,-90.416146,4810,FAR SIDE CLAYTON @ SPOEDE WB,CLAYTON @ SPOEDE WB,0,4810
38.765575,2,,-90.260339,16341,FAR SIDE NEW HALLS FERRY @ OLD HALLS FERRY NB,NEW HALLS FERRY @ OLD HALLS FERRY NB,0,16341
38.765509,2,,-90.260459,16340,NEAR SIDE NEW HALLS FERRY @ OLD HALLS FERRY SB,NEW HALLS FERRY @ OLD HALLS FERRY SB,0,16340
38.611043,2,,-90.055208,16343,MID-BLOCK 20 TUCKER WB,20 TUCKER WB,0,16343
38.610965,2,,-90.050869,16342,MID-BLOCK 40 TUCKER WB,40 TUCKER WB,0,16342
38.726875,1,,-90.276549,166,NEAR SIDE WEST FLORISSANT @ BUZZ WESTFALL SB,WEST FLORISSANT @ BUZZ WESTFALL SB,0,166
38.637929,1,,-90.217044,13293,NEAR SIDE LEFFINGWELL @ DELMAR SB,LEFFINGWELL @ DELMAR SB,0,13293
38.532042,2,,-90.036017,16349,NEAR SIDE FRANK SCOTT PKWY @ HICKORY MANOR NB,FRANK SCOTT PKWY @ HICKORY MANOR NB,0,16349
38.528835,2,,-90.034829,16348,MID-BLOCK BELLEVILLE CROSSING @ SHOPPING CENTER SB,BELLEVILLE CROSSING @ SHOPPING CENTER SB,0,16348
38.675108,1,,-90.284979,13297,NEAR SIDE DR ML KING @ HODIAMONT WB,DR ML KING @ HODIAMONT WB,0,13297
38.658452,2,,-90.208443,6356,NEAR SIDE 25TH STREET @ SALISBURY SB,25TH STREET @ SALISBURY SB,0,6356
38.558769,2,,-90.045297,12106,FAR SIDE MAIN @ 73RD STREET SB,MAIN @ 73RD STREET SB,0,12106
38.559394,2,,-90.045798,12105,FAR SIDE MAIN @ 74TH STREET SB,MAIN @ 74TH STREET SB,0,12105
38.773011,2,,-90.298954,3688,NEAR SIDE WATERFORD @ GRANDVIEW GARDENS COURT SB,WATERFORD @ GRANDVIEW GARDENS COURT SB,0,3688
38.562395,2,,-90.047485,12103,NEAR SIDE MAIN @ 77TH STREET SB,MAIN @ 77TH STREET SB,0,12103
38.661996,2,,-90.210182,6353,NEAR SIDE 25TH STREET @ NEWHOUSE SB,25TH STREET @ NEWHOUSE SB,0,6353
38.664075,2,,-90.21093,6351,FAR SIDE GROVE @ LEE SB,GROVE @ LEE SB,0,6351
38.643773,1,,-90.264527,13456,FAR SIDE LINDELL @ KINGSHIGHWAY EB,LINDELL @ KINGSHIGHWAY EB,0,13456
38.783807,2,,-90.301618,3682,FAR SIDE WATERFORD @ ST. ANTHONY SB,WATERFORD @ ST. ANTHONY SB,0,3682
38.658024,1,,-90.325294,2041,FAR SIDE DELMAR @ PURDUE WB,DELMAR @ PURDUE WB,0,2041
38.775009,2,,-90.300436,3687,NEAR SIDE WATERFORD @ HADWIN SB,WATERFORD @ HADWIN SB,0,3687
38.776637,2,,-90.301595,3686,FAR SIDE WATERFORD @ WOODEN SB,WATERFORD @ WOODEN SB,0,3686
38.555569,2,,-90.041799,12109,MID-BLOCK 6700 MAIN SB,6700 MAIN SB,0,12109
38.55712,2,,-90.043516,12108,NEAR SIDE MAIN @ 70TH STREET SB,MAIN @ 70TH STREET SB,0,12108
38.666253,2,,-90.228941,6194,NEAR SIDE FAIR @ NATURAL BRIDGE NB,FAIR @ NATURAL BRIDGE NB,0,6194
38.667963,2,,-90.227694,6195,FAR SIDE FAIR @ SAN FRANCISCO NB,FAIR @ SAN FRANCISCO NB,0,6195
38.664063,2,,-90.243641,7991,FAR SIDE TAYLOR @ MAFFITT SB,TAYLOR @ MAFFITT SB,0,7991
38.671126,1,,-90.22549,6197,NEAR SIDE FAIR @ LEE NB,FAIR @ LEE NB,0,6197
38.658003,1,,-90.248012,7997,NEAR SIDE TAYLOR @ DR ML KING SB,TAYLOR @ DR ML KING SB,0,7997
38.570178,2,,-89.984736,11639,MID-BLOCK 4580 ILLINOIS NB,4580 ILLINOIS NB,0,11639
38.660478,2,,-90.246171,7994,NEAR SIDE TAYLOR @ GARFIELD SB,TAYLOR @ GARFIELD SB,0,7994
38.658406,1,,-90.25597,2514,FAR SIDE PAGE @ WALTON EB,PAGE @ WALTON EB,0,2514
38.563119,2,,-89.98473,11635,FAR SIDE ILLINOIS @ EXECUTIVE WOODS COURT NB,ILLINOIS @ EXECUTIVE WOODS COURT NB,0,11635
38.656995,1,,-90.252777,2516,NEAR SIDE PAGE @ REV GH PRUITT PLACE EB,PAGE @ REV GH PRUITT PLACE EB,0,2516
38.655456,1,,-90.249301,2517,FAR SIDE PAGE @ TAYLOR EB,PAGE @ TAYLOR EB,0,2517
38.659808,1,,-90.261864,2510,FAR SIDE PAGE @ KINGSHIGHWAY EB,PAGE @ KINGSHIGHWAY EB,0,2510
38.552976,2,,-89.984521,11631,NEAR SIDE ILLINOIS @ TWILIGHT SB,ILLINOIS @ TWILIGHT SB,0,11631
38.659569,1,,-90.25901,2512,FAR SIDE PAGE @ EUCLID EB,PAGE @ EUCLID EB,0,2512
38.650518,2,,-90.296959,2734,NEAR SIDE WATERMAN @ ROSEDALE EB,WATERMAN @ ROSEDALE EB,0,2734
