index,minority,low_income,no_car_hh,lep,young,senior,ada_indiv,POP21,C000,CE01,CE02,CE03,CE02_CNS17,CE02_CNS18
12741,14.635424136364378,3.4136029812151056,3.20213046429577,0.0,16.326369554510062,37.958809214235906,11.696751424733193,123.20578167385631,51.179896784460595,13.56962162807,14.879472394906543,22.73080276148405,0.020793608148108163,0.0
12742,12.066904254202418,2.8145149708257877,2.640155923196935,0.0,13.461088411062462,31.29703055572022,9.643969195041246,101.58314218776779,176.77964738202263,45.35163990208157,55.6493972587582,75.77861022118284,0.0,2.3907627792726913
12743,2.500938220828986,0.7111217634423019,0.1746922656211229,0.28857361086292516,2.137601615495567,3.570673068598923,1.4042904597248969,12.90919001683988,274.3908559361918,32.93795571228296,73.9181978377498,167.53470238615913,0.0,0.4140978257206892
12744,9.821416143548358,2.864469196606056,0.47667135984865644,1.2954481479033009,8.027940152117788,12.383524702734885,5.180651227606241,46.1179540653575,2.5037660487437847,0.10888972583366058,0.7147233148222282,1.6801530080878961,0.0,0.0
12745,6.388524583690248,1.8632477856833558,0.31005983823774713,0.8426485772332032,5.2219244423207245,8.055096214218139,3.3698518872788625,29.998289349502027,3.298157885650128,0.15605284049272852,0.5962571349596797,2.54584791019772,0.0,0.0
12746,6.747942044204119,1.4969361034793442,0.08242352461405873,0.762301788063666,5.970446924833708,7.555256872074391,3.5278260839514504,32.17435744701668,12.452339169291704,0.9625524762780612,0.6241787208664593,10.865607972147185,0.0,0.0
12747,12.232247427927497,2.6451407422818374,0.11382540034678515,1.3633025219076358,10.888882967965444,13.557314558461869,6.390432167061359,58.3945769557129,8.513605211371639,0.7534871095496101,0.5499002278809089,7.21021787394112,0.0,0.0
12748,6.945584527952579,1.5157391297948983,0.07181152775868982,0.7778388859253876,6.1694866385290466,7.725891714005812,3.6294733779727744,33.1426787978726,13.550640836718511,1.1414137624916085,0.783156061159149,11.626071013067753,0.0,0.0
12749,6.802049461792419,1.4925394801144252,0.07455355279890188,0.7639672704017682,6.0341488437385,7.582664514902393,3.5550130507233177,32.44934235360028,14.119850653383315,1.2506700344803936,0.9136166240474815,11.955563994855442,0.0,0.0
12750,7.630490702587824,1.6792048491425797,0.08617459597197104,0.8583375825747659,6.764350606458011,8.516059846024481,3.988316113272544,36.39637811197193,14.156995596393696,1.291263010067368,1.3958446756629312,11.469887910663395,0.0,0.0
12751,13.39711711942912,2.8756422240230797,0.11353617416501714,1.487327880722491,11.946473864459088,14.805094396311796,6.997553734279844,63.97763414198715,8.505849302656399,0.20745973908918047,3.111896086337707,5.1864934772295115,0.0,0.0
12752,12.58073893161109,2.700409629821424,0.10661763674458899,1.396694796818601,11.218493314812438,13.90291850085684,6.571144814672362,60.07903830557589,7.584583548824378,0.720577584223996,2.675664724708289,4.188341239892093,0.0,0.0
12753,10.943060258699488,2.348887888298621,0.09273884704853018,1.2148821629383182,9.758142905846675,12.093127101174273,5.715755971608239,52.25834031184675,5.736497331373386,1.749907083966112,1.8005717738482703,2.1860184735590034,0.0,0.0
12754,8.40689305120415,1.8045088667493139,0.07124566167029668,0.9333206774145837,7.496592529736184,9.290420027923057,4.391070507163832,40.14693035121217,4.3866986675770745,1.3708433336178358,1.3708433336178358,1.6450120003414028,0.0,0.0
12755,9.074347340495867,4.094589774315768,2.223136990947857,0.0,9.527080504989154,10.216022277044155,6.14411954514049,42.08450024724549,78.55287534274754,43.50675776998549,18.939352054552042,16.106765518210015,0.0,0.2890283025345111
12756,9.140359914050524,4.124376424364628,2.2393095032653103,0.0,9.596386547506407,10.290340120156664,6.188815778178889,42.390649666464256,62.943291664590504,31.97445671657403,14.692023744409902,16.276811203606577,0.0,0.2019777512155147
12757,7.085414894666407,3.197129918646066,1.7358656614620003,0.0,7.4389171562224305,7.976855380329426,4.79743991564803,32.86034066116438,13.81009667548663,5.804998368373166,2.5488621202106083,5.4562361869028555,0.3129687253173099,0.0
12758,9.868441317834943,4.452906351525455,2.4176831802294916,0.0,10.360793053865752,11.110023956521335,6.681789985093117,45.76730485364666,11.643666241999153,8.675672886195446,1.4459454810325745,1.522047874771131,0.7610239373855655,0.0
12759,9.868441317834943,4.452906351525455,2.4176831802294916,0.0,10.360793053865752,11.110023956521335,6.681789985093117,45.76730485364666,11.643666241999153,8.675672886195446,1.4459454810325745,1.522047874771131,0.7610239373855655,0.0
12760,11.333734833747615,1.5993582238824366,0.5492889523580873,0.4958406818393579,8.438087970558271,14.381342016530326,4.767922607282511,52.26128803362121,6.298187800140788,2.67335693713661,0.9851813520593529,2.6396495109448246,0.1729019106822195,0.0
12761,10.576718420065736,0.6836662096620437,0.0,0.5768327320896929,7.077956052971747,13.79397117141653,3.7806827658748943,48.701163523572646,3.84059547192501,0.6000930424882829,0.48007443399062627,2.760427995446101,0.0,0.0
12762,22.261631386987943,15.876783653910763,0.27465791689791563,0.7151510752229587,14.553112717513777,21.41701801834421,8.726789331799626,86.74889246742839,7.945284757928604,1.7933512843732369,2.0440233546713342,4.107910118884033,0.0,0.05346254566029734
12763,27.04533612715029,30.43150016258211,0.5456573240434378,0.48373771934740356,17.41455789650653,20.14107958737371,11.195789123538741,93.22945136513596,122.89459206555497,29.311282946115696,35.433825186374854,58.14948393306443,0.0,1.687245344995684
12764,26.270487312299974,29.559637756278992,0.5300242430248955,0.4698786348541459,16.91563085474925,19.56403770574535,10.875029792136704,90.55842780825357,144.39974966419086,33.95688476862433,42.673072156700435,67.76979273886609,0.0,2.5356141743936758
12765,83.92010505226871,94.4271751157235,1.693142941207368,1.5010100090649687,54.03636032633888,62.49659855925052,34.73988250592384,289.28556538343037,175.99163285669653,41.45227888021862,50.86483897125164,83.67451500522625,0.0,2.3298704757031548
12766,13.782675491027188,15.194156474789668,0.2712351868199113,0.3015524179045077,8.81880267917696,10.19167843398266,5.655476073383794,47.26275743600022,583.4590457318702,188.18515343124778,100.11882776738652,295.15506453323593,1.0079392855009968,9.253031073173657
12767,3.2785915506730765,0.7721030125344435,0.02332179394502608,0.5374883647246924,1.4580407365626915,1.841372834574327,0.981061167469014,9.395912954260938,4.206659443617825,1.9035344300089896,1.4198827664690963,0.8832422471397395,0.0,0.0
12768,47.050376196865024,9.33756190315374,0.0,8.479956983698193,22.537711067140282,24.977360203274028,12.530074967176061,127.73305834185949,0.5374914302438051,0.14194575228081316,0.06592427966049866,0.32962139830249326,0.0,0.0
12769,48.24283817743202,9.574216494694358,0.0,8.694876121806537,23.10891507758472,25.610395575673785,12.84764178002138,130.97037179280616,5.967517983383951,2.1348259743623403,0.6387820015036018,3.1939100075180087,0.0,0.0
12770,33.33099847347463,6.6148304582680355,0.0,6.007293801353446,15.965959762602658,17.694233757523566,8.876441451945189,90.48748844835889,8.095230914960723,2.5561961149941457,2.982330448184158,2.5567043517824173,0.0,0.0
12771,46.793733908048004,9.28662897864812,0.0,8.433701974806018,22.414776242373613,24.8411180005687,12.461728072240094,127.03632205407108,6.11821485619631,1.7110149462708357,1.913951381289595,2.4932485286358794,0.0,0.0
12772,37.04903889497598,5.210121605754001,0.0,5.1861414518455105,12.421926802670207,13.500621706693716,6.493379634980962,85.77388107229487,52.82583793459608,8.684706375742525,15.273104315960994,28.86802724289256,0.0,0.0
12773,206.9930112477243,10.257295338872357,4.604344957558471,27.617201169370993,39.565369491417556,4.27298870033271,6.311505069576723,313.6416300304704,22.85100026696756,4.19635691863242,6.81894405083559,11.835699297499552,0.0,0.0
12774,327.9512102052845,53.99387685528858,15.559377539335575,54.27972123049914,120.21725566019614,0.7169597801680802,20.242143586041447,520.4437135633091,54.770021512559104,13.82624090870532,9.491149117023244,31.45263148683055,0.0,3.298787881188081
12775,117.9214956193423,82.75725228853857,9.503357618208703,0.206721091481654,82.11402741437028,2.4079018248165465,10.951547962777111,253.1014942907862,15.058942014496608,11.892360532012649,2.0145811454732163,1.1520003370107426,0.0,0.0
12776,25.171410462110856,8.523050946538664,2.609373896288151,2.1790398045702792,10.057200116915624,10.284481475489988,8.274461960597954,66.19569568478363,23.834627077941846,19.223853698044813,1.9519004461417209,2.6588729337553105,0.0,0.0
12777,34.6411115606576,11.729496013766683,3.591042797575733,2.998813319533884,13.840805296244685,14.153591856611797,11.387385713365154,91.09908570692123,23.82171582032765,12.176627570986541,2.035097471819709,9.6099907775214,0.0,0.14664221099869917
12778,50.19566359131832,16.99627435371952,5.203492846743867,4.345340486459548,20.05560373738903,20.508837720154887,16.500549685069366,132.00439748055493,38.38555955504741,13.641107706695731,7.340389621625554,17.404062226726122,0.0,3.9226646589771925
12779,23.628358807287565,4.422282144513785,2.1005490232958004,1.9851306483986964,28.443612879240302,20.07552028138375,10.024340601500107,122.59953374792225,19.89189345954976,6.847398531529003,7.297405712534251,5.747089215486506,0.0,4.0585576010568785
12780,20.798726049024875,2.474446507440258,1.7107245550546306,1.7234881227561736,32.56906619252448,21.801880038527685,9.718467660941485,131.88131115330242,7.666034270829385,1.764043243658012,3.234004542828291,2.6679864843430825,0.0,2.462039438547992
